C:\kb>cpppppp.exe
STL loaded: 61329 triangles
Dimensions: X[-0.475..1.102] Y[-0.390..0.343] Z[-0.503..0.779] m

=============================================================
    TURBO MONSTER 1.3L TRIPLE тАФ COMBAT SIMULATION
    2-Stroke | Turbo | Direct Injection | ALS Active
=============================================================
Time(s) | RPM   | Boost | EGT(C) | Wf(g/s) | Power(kW) | Torque(Nm) | Mode
-----------------------------------------------------------------
   5.5 |  4109 | 1.15 | 1099 |    9.31 |     97.8 |    227.0 | G1  81km/h | ALS-SPOOL
   5.6 |  4278 | 1.15 | 1072 |    9.73 |    101.9 |    227.1 | G1  84km/h | ALS-SPOOL
   5.7 |  4442 | 1.15 |  992 |  102.56 |    100.4 |    213.4 | G1  87km/h | ALS-SPOOL
   5.8 |  4603 | 1.15 |  981 |  102.62 |    106.4 |    218.3 | G1  91km/h | ALS-SPOOL
   5.9 |  4765 | 1.16 |  958 |   12.84 |    108.8 |    217.7 | G1  94km/h | ALS-SPOOL
   6.0 |  4930 | 1.16 | 1016 |   14.86 |    135.7 |    262.3 | G1  97km/h | ALS-SPOOL
   6.1 |  5099 | 1.16 |  910 |   13.73 |    115.6 |    216.0 | G1 100km/h | ALS-SPOOL
   6.2 |  5272 | 1.16 |  928 |   16.01 |    132.4 |    239.2 | G1 104km/h | ALS-SPOOL
   6.3 |  5447 | 1.16 |  916 |   16.52 |    139.1 |    243.4 | G1 107km/h | ALS-SPOOL
   6.4 |  5625 | 1.17 |  878 |   16.13 |    135.4 |    229.4 | G1 111km/h | ALS-SPOOL
   6.5 |  5806 | 1.17 |  932 |   13.58 |    154.6 |    253.7 | G1 115km/h | ALS-SPOOL
   6.6 |  5992 | 1.17 |  923 |   14.06 |    159.6 |    253.9 | G1 118km/h | ALS-SPOOL
   6.7 |  6175 | 1.17 |  865 |   14.54 |    147.8 |    228.0 | G1 122km/h | ALS-SPOOL
   6.8 |  6336 | 1.18 |  862 |   14.98 |    151.8 |    228.3 | G1 125km/h | ALS-SPOOL
   6.9 |  6501 | 1.18 |  862 |   15.44 |    156.0 |    228.6 | G1 129km/h | ALS-SPOOL
   7.0 |  6666 | 1.18 |  865 |   15.91 |    160.4 |    229.2 | G1 132km/h | ALS-SPOOL
   7.1 |  6831 | 1.18 |  869 |   16.40 |    165.0 |    230.1 | G1 135km/h | ALS-SPOOL
   7.2 |  6996 | 1.19 |  876 |   16.93 |    170.0 |    231.5 | G1 139km/h | ALS-SPOOL
   7.3 |  7162 | 1.19 |  884 |   17.52 |    175.6 |    233.5 | G1 142km/h | ALS-SPOOL
   7.4 |  7330 | 1.19 |  880 |   18.18 |    182.1 |    236.5 | G1 145km/h | ALS-SPOOL
   7.5 |  7500 | 1.19 |  874 |   18.97 |    189.8 |    240.9 | G1 149km/h | ALS-SPOOL
   7.6 |  7675 | 1.20 |  870 |   19.91 |    199.3 |    247.3 | G1 152km/h | ALS-SPOOL
   7.7 |  7855 | 1.20 |  871 |   21.09 |    211.4 |    256.3 | G1 156km/h | ALS-SPOOL
   7.8 |  8043 | 1.20 |  878 |   22.59 |    227.1 |    268.8 | G1 159km/h | ALS-SPOOL
   7.9 |  8213 | 1.21 |  775 |   24.24 |    194.3 |    225.1 | G1 163km/h | ALS-SPOOL
   8.0 |  8375 | 1.21 |  784 |   25.94 |    208.9 |    237.3 | G1 166km/h | ALS-SPOOL
   8.1 |  8640 | 1.21 |  765 |   26.45 |    211.5 |    232.8 | G2 168km/h | ALS-SPOOL
   8.2 |  8947 | 1.22 |  782 |   30.32 |    235.5 |    250.4 | G4 170km/h | ALS-SPOOL
   8.3 |  6763 | 1.22 |  863 |   15.27 |    171.1 |    239.8 | G4 288km/h | ALS-SPOOL
   8.4 |  6679 | 1.22 |  855 |   14.85 |    166.4 |    236.2 | G4 308km/h | ALS-SPOOL
   8.5 |  6843 | 1.22 |  861 |   15.27 |    170.7 |    236.4 | G4 316km/h | ALS-SPOOL
   8.6 |  7013 | 1.22 |  870 |   15.74 |    175.5 |    237.2 | G4 324km/h | ALS-SPOOL
   8.7 |  7167 | 1.21 |  825 |   16.21 |    161.6 |    213.5 | G4 331km/h | ALS-SPOOL
   8.8 |  7318 | 1.22 |  823 |   16.74 |    166.5 |    215.5 | G4 339km/h | ALS-SPOOL
   8.9 |  7472 | 1.22 |  817 |   17.35 |    172.5 |    218.5 | G4 346km/h | ALS-SPOOL
   9.0 |  7628 | 1.22 |  814 |   18.08 |    179.7 |    223.0 | G4 353km/h | ALS-SPOOL
   9.1 |  7788 | 1.22 |  814 |   18.96 |    188.6 |    229.3 | G4 360km/h | ALS-SPOOL
   9.2 |  7954 | 1.22 |  818 |   20.06 |    199.9 |    237.9 | G4 368km/h | ALS-SPOOL
   9.3 |  8127 | 1.22 |  826 |   21.42 |    214.2 |    249.6 | G4 376km/h | ALS-SPOOL
   9.4 |  8311 | 1.22 |  840 |   23.14 |    232.4 |    264.8 | G4 384km/h | ALS-SPOOL
   9.5 |  8508 | 1.22 |  861 |   25.27 |    255.2 |    284.1 | G4 393km/h | ALS-SPOOL
   9.6 |  8679 | 1.23 |  767 |   27.39 |    221.3 |    241.0 | G4 402km/h | ALS-SPOOL
   9.7 |  8855 | 1.23 |  782 |   29.65 |    239.3 |    255.5 | G4 410km/h | ALS-SPOOL
   9.8 |  9033 | 1.23 |  778 |   31.98 |    244.8 |    256.1 | G4 418km/h | ALS-SPOOL
   9.9 |  9211 | 1.24 |  774 |   34.19 |    249.5 |    255.8 | G4 426km/h | ALS-SPOOL
  10.0 |  9387 | 1.24 |  771 |   36.12 |    253.2 |    254.6 | G4 435km/h | ALS-SPOOL
  10.1 |  9506 | 1.24 |  511 |   12.46 |     74.2 |     72.7 | G4 442km/h | ALS-SPOOL
  10.2 |  9532 | 1.24 |  511 |   12.46 |     74.0 |     72.3 | G4 445km/h | ALS-SPOOL
